ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Metodo_Pagamento,Status_Pedido,Cidade,Estado,Pais,Faturamento
TRX003145,2025-03-29,CLI01012,Jogo de Panelas,Casa,916.61,2,Cartao De Credito,Concluido,Salvador,BA,Brasil,1833.22
TRX005842,2025-07-08,CLI00169,Livro Infantil,Livros,833.97,4,Pix,Cancelado,Brasília,DF,Brasil,3335.88
TRX001926,2025-09-06,CLI00763,Smartphone X10,Eletrônicos,559.6,5,Cartao De Credito,Concluido,Manaus,AM,Brasil,2798.0
TRX000635,2025-08-16,CLI00694,Bicicleta Aro 29,Esporte,1905.16,1,Cartao De Credito,Concluido,São Paulo,SP,Brasil,1905.16
TRX000317,2025-04-04,CLI00557,Livro Técnico Python,Livros,2829.4,5,Pix,Devolvido,Brasília,DF,Brasil,14147.0
TRX005746,2025-08-29,CLI00481,Caixa de Som,Eletrônicos,213.94,5,Pix,Em Processamento,São Paulo,SP,Brasil,1069.7
TRX000428,2025-09-20,CLI00570,Halteres 5kg,Esporte,789.17,5,Pix,Devolvido,Manaus,AM,Brasil,3945.85
TRX000106,2025-12-21,CLI00820,Liquidificador,Casa,1537.78,3,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,4613.34
TRX003042,2025-04-09,CLI01043,"Smart TV 50""",Eletrônicos,2576.86,5,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,12884.3
TRX004239,2025-01-08,CLI00431,Camiseta Básica,Moda,1148.8,5,Pix,Concluido,Fortaleza,CE,Brasil,5744.0
TRX002170,2025-04-27,CLI00623,Biografia,Livros,541.69,5,Cartao De Credito,Devolvido,Manaus,AM,Brasil,2708.45
TRX001710,2025-04-23,CLI00940,Bicicleta Aro 29,Esporte,1071.3,5,Pix,Concluido,Salvador,BA,Brasil,5356.5
TRX000090,2025-08-25,CLI00158,Romance Best-Seller,Livros,2913.46,3,Cartao De Credito,Concluido,São Paulo,SP,Brasil,8740.38
TRX002242,2025-06-04,CLI00671,Livro Técnico Python,Livros,2750.36,5,Boleto,Em Processamento,Fortaleza,CE,Brasil,13751.8
TRX003175,2025-05-30,CLI00971,Camiseta Básica,Moda,1332.63,2,Boleto,Concluido,Fortaleza,CE,Brasil,2665.26
TRX004562,2025-01-23,CLI00242,Corda de Pular,Esporte,1352.87,3,Pix,Em Processamento,São Paulo,SP,Brasil,4058.61
TRX001950,2025-07-29,CLI00250,Bicicleta Aro 29,Esporte,2381.45,4,Boleto,Em Processamento,Belo Horizonte,MG,Brasil,9525.8
TRX004045,2025-01-26,CLI00995,Corda de Pular,Esporte,318.33,1,Pix,Em Processamento,Salvador,BA,Brasil,318.33
TRX002849,2025-02-09,CLI00299,Romance Best-Seller,Livros,575.85,5,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,2879.25
TRX000002,2025-03-21,CLI00570,Vestido Casual,Moda,1580.49,3,Cartao De Credito,Concluido,Recife,PE,Brasil,4741.47
TRX004338,2025-09-14,CLI00519,Luminária LED,Casa,1270.36,4,Cartao De Credito,Devolvido,Brasília,DF,Brasil,5081.44
TRX000936,2025-07-25,CLI00738,Caixa de Som,Eletrônicos,335.13,2,Pix,Em Processamento,Belo Horizonte,MG,Brasil,670.26
TRX005231,2025-06-14,CLI00629,Aspirador de Pó,Casa,1798.52,5,Cartao De Credito,Concluido,Salvador,BA,Brasil,8992.6
TRX002721,2025-10-19,CLI00652,"Smart TV 50""",Eletrônicos,3282.27,1,Pix,Cancelado,Belo Horizonte,MG,Brasil,3282.27
TRX000592,2025-06-28,CLI00327,Notebook Prime,Eletrônicos,1057.37,4,Pix,Cancelado,Fortaleza,CE,Brasil,4229.48
TRX004582,2025-10-05,CLI00594,Smartphone X10,Eletrônicos,501.2,4,Cartao De Credito,Devolvido,Salvador,BA,Brasil,2004.8
TRX002937,2025-11-18,CLI00745,Liquidificador,Casa,3024.74,1,Boleto,Devolvido,Curitiba,PR,Brasil,3024.74
TRX002449,2025-08-05,CLI00523,Kit Cama,Casa,2454.6,2,Cartao De Credito,Cancelado,São Paulo,SP,Brasil,4909.2
TRX001577,2025-10-05,CLI01174,Bicicleta Aro 29,Esporte,809.58,2,Pix,Devolvido,Belo Horizonte,MG,Brasil,1619.16
TRX000214,2025-12-26,CLI00360,Tapete de Yoga,Esporte,2334.38,2,Pix,Devolvido,Salvador,BA,Brasil,4668.76
TRX000779,2025-05-20,CLI00636,Tênis Esportivo,Moda,694.19,5,Pix,Em Processamento,Salvador,BA,Brasil,3470.95
TRX003497,2025-11-18,CLI00916,Quadrinho Clássico,Livros,1574.29,5,Cartao De Credito,Em Processamento,São Paulo,SP,Brasil,7871.45
TRX004793,2025-12-11,CLI00923,Vestido Casual,Moda,3178.99,3,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,9536.97
TRX002044,2025-01-05,CLI00930,Romance Best-Seller,Livros,197.32,2,Pix,Em Processamento,Brasília,DF,Brasil,394.64
TRX005545,2025-10-25,CLI00151,Fone Bluetooth,Eletrônicos,965.37,3,Pix,Devolvido,Salvador,BA,Brasil,2896.11
TRX001568,2025-05-19,CLI00690,Livro Infantil,Livros,2944.84,2,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,5889.68
TRX000166,2025-08-25,CLI01155,Kit Cama,Casa,1287.08,4,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,5148.32
TRX003567,2025-09-14,CLI00243,Jaqueta Corta-Vento,Moda,270.35,5,Pix,Concluido,Fortaleza,CE,Brasil,1351.75
TRX004678,2025-08-21,CLI00460,Liquidificador,Casa,264.26,3,Pix,Concluido,Recife,PE,Brasil,792.78
TRX005818,2025-10-22,CLI00080,Fone Bluetooth,Eletrônicos,752.96,3,Pix,Concluido,Brasília,DF,Brasil,2258.88
TRX002014,2025-03-18,CLI00732,Livro Infantil,Livros,2054.28,1,Pix,Cancelado,Salvador,BA,Brasil,2054.28
TRX000274,2025-10-21,CLI00765,Bola de Futebol,Esporte,2375.35,3,Boleto,Concluido,Belo Horizonte,MG,Brasil,7126.05
TRX003861,2025-12-25,CLI01122,Calça Jeans,Moda,3414.69,1,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,3414.69
TRX004168,2025-11-17,CLI00157,Liquidificador,Casa,270.45,4,Cartao De Credito,Concluido,Salvador,BA,Brasil,1081.8
TRX004879,2025-03-16,CLI00889,Luminária LED,Casa,1644.31,5,Cartao De Credito,Concluido,Recife,PE,Brasil,8221.55
TRX003789,2025-08-28,CLI00905,Quadrinho Clássico,Livros,2041.73,3,Cartao De Debito,Concluido,Brasília,DF,Brasil,6125.19
TRX000395,2025-03-24,CLI00567,Kit Cama,Casa,3230.59,4,Cartao De Debito,Em Processamento,Rio De Janeiro,RJ,Brasil,12922.36
TRX000584,2025-04-10,CLI00976,Biografia,Livros,1228.94,1,Cartao De Credito,Devolvido,Manaus,AM,Brasil,1228.94
TRX005672,2025-06-05,CLI00377,Romance Best-Seller,Livros,3486.39,1,Pix,Em Processamento,Manaus,AM,Brasil,3486.39
TRX005852,2025-10-14,CLI00975,Luminária LED,Casa,718.25,4,Pix,Concluido,Fortaleza,CE,Brasil,2873.0
TRX000521,2025-06-14,CLI00702,Vestido Casual,Moda,3095.5,3,Cartao De Debito,Cancelado,Brasília,DF,Brasil,9286.5
TRX001764,2025-12-06,CLI00688,Smartphone X10,Eletrônicos,2990.03,5,Cartao De Debito,Concluido,Porto Alegre,RS,Brasil,14950.15
TRX001876,2025-12-16,CLI00268,Caixa de Som,Eletrônicos,814.7,1,Cartao De Credito,Cancelado,Fortaleza,CE,Brasil,814.7
TRX003966,2025-08-13,CLI00979,Tapete de Yoga,Esporte,3255.36,2,Cartao De Credito,Em Processamento,Manaus,AM,Brasil,6510.72
TRX003345,2025-11-25,CLI00554,Bicicleta Aro 29,Esporte,3193.06,1,Cartao De Debito,Devolvido,Brasília,DF,Brasil,3193.06
TRX002254,2025-03-09,CLI00606,Caixa de Som,Eletrônicos,1615.06,3,Pix,Devolvido,Porto Alegre,RS,Brasil,4845.18
TRX003225,2025-09-18,CLI00629,Smartphone X10,Eletrônicos,914.72,5,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,4573.6
TRX000527,2025-07-28,CLI00875,Bola de Futebol,Esporte,21.81,4,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,87.24
TRX002947,2025-01-08,CLI00421,Tapete de Yoga,Esporte,662.08,3,Cartao De Credito,Devolvido,São Paulo,SP,Brasil,1986.24
TRX003900,2025-10-26,CLI00179,Jaqueta Corta-Vento,Moda,794.87,3,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,2384.61
TRX000693,2025-04-23,CLI00565,Bola de Futebol,Esporte,1869.48,1,Cartao De Debito,Em Processamento,Curitiba,PR,Brasil,1869.48
TRX005784,2025-08-21,CLI00548,Corda de Pular,Esporte,362.14,5,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,1810.7
TRX004445,2025-06-19,CLI00874,Luminária LED,Casa,1968.46,4,Pix,Cancelado,Belo Horizonte,MG,Brasil,7873.84
TRX003634,2025-10-22,CLI00113,Caixa de Som,Eletrônicos,460.48,2,Cartao De Credito,Concluido,Belo Horizonte,MG,Brasil,920.96
TRX001051,2025-12-25,CLI00187,Quadrinho Clássico,Livros,1635.07,5,Cartao De Debito,Em Processamento,Recife,PE,Brasil,8175.35
TRX000591,2025-03-20,CLI00442,Fone Bluetooth,Eletrônicos,2214.3,4,Pix,Concluido,Manaus,AM,Brasil,8857.2
TRX000520,2025-03-13,CLI00331,Aspirador de Pó,Casa,995.37,5,Pix,Em Processamento,Manaus,AM,Brasil,4976.85
TRX003381,2025-03-21,CLI00907,Camiseta Básica,Moda,1016.88,3,Cartao De Debito,Devolvido,Fortaleza,CE,Brasil,3050.64
TRX003677,2025-07-23,CLI00650,Aspirador de Pó,Casa,3149.08,3,Boleto,Em Processamento,Salvador,BA,Brasil,9447.24
TRX005035,2025-10-22,CLI00508,Calça Jeans,Moda,2382.6,3,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,7147.8
TRX001608,2025-08-08,CLI00931,Bola de Futebol,Esporte,464.13,3,Boleto,Concluido,Recife,PE,Brasil,1392.39
TRX003611,2025-02-22,CLI00222,Corda de Pular,Esporte,1112.52,4,Pix,Cancelado,Brasília,DF,Brasil,4450.08
TRX005839,2025-06-01,CLI00146,Halteres 5kg,Esporte,2243.4,2,Cartao De Credito,Concluido,Curitiba,PR,Brasil,4486.8
TRX001810,2025-07-12,CLI00138,Tapete de Yoga,Esporte,3202.47,2,Cartao De Credito,Concluido,Recife,PE,Brasil,6404.94
TRX000792,2025-10-18,CLI00341,Corda de Pular,Esporte,586.63,1,Cartao De Debito,Concluido,Manaus,AM,Brasil,586.63
TRX000793,2025-02-11,CLI00339,Fone Bluetooth,Eletrônicos,1613.62,3,Cartao De Credito,Concluido,Belo Horizonte,MG,Brasil,4840.86
TRX005407,2025-04-24,CLI00452,Bola de Futebol,Esporte,3210.44,1,Boleto,Concluido,São Paulo,SP,Brasil,3210.44
TRX001856,2025-09-29,CLI01000,Bola de Futebol,Esporte,1065.42,5,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,5327.1
TRX001981,2025-03-16,CLI00239,Fone Bluetooth,Eletrônicos,1645.85,2,Pix,Devolvido,Recife,PE,Brasil,3291.7
TRX003234,2025-11-15,CLI00489,Livro Técnico Python,Livros,206.49,1,Cartao De Debito,Concluido,Salvador,BA,Brasil,206.49
TRX003599,2025-12-26,CLI00069,Livro Técnico Python,Livros,3427.86,1,Pix,Concluido,Rio De Janeiro,RJ,Brasil,3427.86
TRX000934,2025-07-12,CLI00035,Quadrinho Clássico,Livros,462.95,5,Boleto,Cancelado,Belo Horizonte,MG,Brasil,2314.75
TRX003964,2025-11-10,CLI00008,Vestido Casual,Moda,2819.47,4,Cartao De Debito,Em Processamento,Manaus,AM,Brasil,11277.88
TRX005680,2025-01-08,CLI00527,Jogo de Panelas,Casa,2270.19,5,Pix,Concluido,Rio De Janeiro,RJ,Brasil,11350.95
TRX004180,2025-04-21,CLI00144,Bola de Futebol,Esporte,3196.84,2,Pix,Concluido,Manaus,AM,Brasil,6393.68
TRX004027,2025-08-24,CLI01031,Calça Jeans,Moda,3279.67,5,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,16398.35
TRX004117,2025-03-02,CLI00434,Calça Jeans,Moda,3456.45,5,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,17282.25
TRX000989,2025-09-08,CLI00087,Camiseta Básica,Moda,2245.87,2,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,4491.74
TRX004714,2025-07-22,CLI00845,Livro Técnico Python,Livros,282.6,2,Cartao De Credito,Em Processamento,Belo Horizonte,MG,Brasil,565.2
TRX003454,2025-09-09,CLI00309,Livro Técnico Python,Livros,2698.78,3,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,8096.34
TRX005584,2025-09-22,CLI00352,Romance Best-Seller,Livros,3488.25,2,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,6976.5
TRX003779,2025-12-17,CLI01131,Halteres 5kg,Esporte,2311.69,2,Pix,Em Processamento,Recife,PE,Brasil,4623.38
TRX005242,2025-07-27,CLI01050,Corda de Pular,Esporte,3342.9,5,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,16714.5
TRX003094,2025-03-20,CLI00733,Livro Infantil,Livros,1180.62,2,Boleto,Devolvido,Curitiba,PR,Brasil,2361.24
TRX003156,2025-07-19,CLI01177,Liquidificador,Casa,2417.62,1,Cartao De Credito,Cancelado,Salvador,BA,Brasil,2417.62
TRX003202,2025-01-12,CLI00127,Livro Infantil,Livros,1251.39,5,Boleto,Concluido,Porto Alegre,RS,Brasil,6256.95
TRX005896,2025-01-18,CLI00307,Luminária LED,Casa,486.81,5,Cartao De Credito,Concluido,São Paulo,SP,Brasil,2434.05
TRX001099,2025-01-12,CLI00653,Halteres 5kg,Esporte,632.6,5,Boleto,Em Processamento,Rio De Janeiro,RJ,Brasil,3163.0
TRX005077,2025-12-24,CLI00027,Notebook Prime,Eletrônicos,3095.14,1,Pix,Em Processamento,Salvador,BA,Brasil,3095.14
TRX002845,2025-07-25,CLI00704,Kit Cama,Casa,1116.59,2,Pix,Devolvido,Salvador,BA,Brasil,2233.18
TRX000887,2025-11-17,CLI01119,Tapete de Yoga,Esporte,1833.03,5,Cartao De Credito,Em Processamento,Manaus,AM,Brasil,9165.15
TRX004739,2025-02-11,CLI00492,Calça Jeans,Moda,1723.57,4,Pix,Concluido,Curitiba,PR,Brasil,6894.28
TRX000516,2025-03-03,CLI00656,Camiseta Básica,Moda,1373.94,3,Pix,Devolvido,São Paulo,SP,Brasil,4121.82
TRX005643,2025-06-28,CLI00888,Smartphone X10,Eletrônicos,2553.05,2,Boleto,Concluido,Brasília,DF,Brasil,5106.1
TRX001454,2025-04-09,CLI01148,Tênis Esportivo,Moda,2848.86,5,Boleto,Concluido,Manaus,AM,Brasil,14244.3
TRX003554,2025-07-14,CLI00642,Halteres 5kg,Esporte,1612.59,5,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,8062.95
TRX003610,2025-11-12,CLI00601,Fone Bluetooth,Eletrônicos,477.25,1,Cartao De Credito,Concluido,Curitiba,PR,Brasil,477.25
TRX002507,2025-11-21,CLI00570,Tênis Esportivo,Moda,2514.18,1,Cartao De Credito,Concluido,Manaus,AM,Brasil,2514.18
TRX002995,2025-11-08,CLI01145,Notebook Prime,Eletrônicos,601.67,5,Pix,Devolvido,Fortaleza,CE,Brasil,3008.35
TRX004000,2025-07-20,CLI00607,Livro Infantil,Livros,3394.06,2,Pix,Concluido,Recife,PE,Brasil,6788.12
TRX005798,2025-12-06,CLI00838,Notebook Prime,Eletrônicos,3016.4,4,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,12065.6
TRX000907,2025-04-20,CLI00109,Smartphone X10,Eletrônicos,89.81,1,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,89.81
TRX000029,2025-09-21,CLI00438,Bola de Futebol,Esporte,1555.93,4,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,6223.72
TRX002508,2025-06-25,CLI00918,Jaqueta Corta-Vento,Moda,2961.3,2,Pix,Concluido,Salvador,BA,Brasil,5922.6
TRX002429,2025-04-04,CLI00251,Notebook Prime,Eletrônicos,654.81,1,Pix,Concluido,Fortaleza,CE,Brasil,654.81
TRX000763,2025-10-29,CLI00851,Smartphone X10,Eletrônicos,2531.56,5,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,12657.8
TRX003748,2025-12-13,CLI00960,Tênis Esportivo,Moda,2886.99,1,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,2886.99
TRX000285,2025-01-12,CLI00987,Notebook Prime,Eletrônicos,2525.09,3,Boleto,Concluido,Recife,PE,Brasil,7575.27
TRX000687,2025-02-17,CLI00979,Romance Best-Seller,Livros,853.22,5,Pix,Cancelado,Brasília,DF,Brasil,4266.1
TRX002354,2025-07-29,CLI00428,Jogo de Panelas,Casa,2104.96,2,Cartao De Credito,Cancelado,Belo Horizonte,MG,Brasil,4209.92
TRX004918,2025-10-11,CLI00910,Biografia,Livros,3033.88,1,Pix,Concluido,Rio De Janeiro,RJ,Brasil,3033.88
TRX000022,2025-01-22,CLI00306,Corda de Pular,Esporte,404.88,1,Boleto,Concluido,Brasília,DF,Brasil,404.88
TRX002753,2025-11-16,CLI00050,"Smart TV 50""",Eletrônicos,2020.73,2,Pix,Em Processamento,Salvador,BA,Brasil,4041.46
TRX000886,2025-12-29,CLI00086,Calça Jeans,Moda,2782.28,2,Pix,Cancelado,Fortaleza,CE,Brasil,5564.56
TRX000918,2025-09-11,CLI00793,Livro Técnico Python,Livros,2513.67,1,Pix,Devolvido,Curitiba,PR,Brasil,2513.67
TRX001041,2025-10-16,CLI00557,Camiseta Básica,Moda,890.32,4,Cartao De Debito,Concluido,Porto Alegre,RS,Brasil,3561.28
TRX001266,2025-11-15,CLI00178,Bicicleta Aro 29,Esporte,1858.87,4,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,7435.48
TRX005596,2025-08-10,CLI00805,Kit Cama,Casa,2019.07,1,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,2019.07
TRX000278,2025-02-25,CLI00680,Quadrinho Clássico,Livros,2383.34,2,Pix,Cancelado,Salvador,BA,Brasil,4766.68
TRX002085,2025-07-21,CLI00941,Quadrinho Clássico,Livros,2480.59,3,Pix,Devolvido,Belo Horizonte,MG,Brasil,7441.77
TRX001246,2025-11-30,CLI01198,Tênis Esportivo,Moda,1255.17,4,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,5020.68
TRX002383,2025-08-03,CLI00014,Romance Best-Seller,Livros,2321.43,2,Boleto,Cancelado,Curitiba,PR,Brasil,4642.86
TRX000572,2025-07-11,CLI00280,Livro Infantil,Livros,265.71,4,Nao Informado,Em Processamento,Manaus,AM,Brasil,1062.84
TRX001436,2025-03-11,CLI00381,Livro Infantil,Livros,3128.86,2,Cartao De Credito,Concluido,Recife,PE,Brasil,6257.72
TRX003903,2025-09-30,CLI01082,Jogo de Panelas,Casa,536.74,3,Boleto,Devolvido,Recife,PE,Brasil,1610.22
TRX001248,2025-01-29,CLI01163,Caixa de Som,Eletrônicos,580.28,4,Cartao De Credito,Em Processamento,Recife,PE,Brasil,2321.12
TRX003527,2025-12-23,CLI00943,Caixa de Som,Eletrônicos,1027.02,5,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,5135.1
TRX002515,2025-06-17,CLI00584,Tênis Esportivo,Moda,2033.42,1,Cartao De Credito,Devolvido,São Paulo,SP,Brasil,2033.42
TRX001008,2025-03-06,CLI00318,Liquidificador,Casa,1622.58,2,Cartao De Credito,Cancelado,Curitiba,PR,Brasil,3245.16
TRX005293,2025-07-12,CLI00224,Corda de Pular,Esporte,884.28,1,Cartao De Credito,Concluido,Salvador,BA,Brasil,884.28
TRX002065,2025-05-16,CLI00704,Biografia,Livros,1377.54,3,Pix,Concluido,Curitiba,PR,Brasil,4132.62
TRX004824,2025-01-10,CLI00991,Biografia,Livros,1490.55,3,Cartao De Debito,Concluido,São Paulo,SP,Brasil,4471.65
TRX001691,2025-04-17,CLI01105,Luminária LED,Casa,2389.4,1,Pix,Concluido,São Paulo,SP,Brasil,2389.4
TRX005274,2025-11-27,CLI00372,Tapete de Yoga,Esporte,1356.84,2,Boleto,Em Processamento,Manaus,AM,Brasil,2713.68
TRX001986,2025-04-28,CLI00967,Livro Técnico Python,Livros,152.01,1,Cartao De Credito,Cancelado,Belo Horizonte,MG,Brasil,152.01
TRX000295,2025-12-31,CLI00164,Romance Best-Seller,Livros,787.87,3,Pix,Concluido,Rio De Janeiro,RJ,Brasil,2363.61
TRX001548,2025-05-18,CLI00019,Romance Best-Seller,Livros,1845.57,5,Pix,Concluido,Manaus,AM,Brasil,9227.85
TRX002013,2025-03-07,CLI00584,Livro Técnico Python,Livros,2833.88,3,Boleto,Cancelado,Salvador,BA,Brasil,8501.64
TRX000589,2025-03-06,CLI00795,Fone Bluetooth,Eletrônicos,1881.58,5,Pix,Concluido,São Paulo,SP,Brasil,9407.9
TRX003330,2025-12-28,CLI00382,Tapete de Yoga,Esporte,2466.01,1,Pix,Concluido,São Paulo,SP,Brasil,2466.01
TRX002404,2025-08-12,CLI00202,Romance Best-Seller,Livros,1219.92,1,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,1219.92
TRX002130,2025-01-19,CLI00890,Notebook Prime,Eletrônicos,1395.49,1,Boleto,Cancelado,Salvador,BA,Brasil,1395.49
TRX003999,2025-05-04,CLI00299,Bola de Futebol,Esporte,1554.06,5,Boleto,Concluido,Rio De Janeiro,RJ,Brasil,7770.3
TRX005351,2025-06-16,CLI00021,Caixa de Som,Eletrônicos,1188.9,5,Pix,Concluido,Brasília,DF,Brasil,5944.5
TRX003742,2025-03-26,CLI00969,Biografia,Livros,1258.79,4,Cartao De Credito,Concluido,Manaus,AM,Brasil,5035.16
TRX003509,2025-06-01,CLI00757,Vestido Casual,Moda,2694.5,2,Pix,Concluido,Fortaleza,CE,Brasil,5389.0
TRX002720,2025-04-20,CLI00214,Biografia,Livros,115.81,4,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,463.24
TRX004522,2025-09-09,CLI01177,Livro Técnico Python,Livros,379.84,5,Cartao De Debito,Devolvido,Belo Horizonte,MG,Brasil,1899.2
TRX005568,2025-12-26,CLI00539,Bola de Futebol,Esporte,3347.6,5,Pix,Concluido,Manaus,AM,Brasil,16738.0
TRX005574,2025-05-29,CLI00125,Aspirador de Pó,Casa,1703.15,3,Pix,Concluido,Salvador,BA,Brasil,5109.45
TRX000557,2025-07-29,CLI01133,Jogo de Panelas,Casa,1448.3,4,Cartao De Credito,Concluido,Curitiba,PR,Brasil,5793.2
TRX002470,2025-05-31,CLI00586,Livro Técnico Python,Livros,1098.14,4,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,4392.56
TRX003739,2025-12-15,CLI00503,Camiseta Básica,Moda,1752.84,1,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,1752.84
TRX004287,2025-01-09,CLI01162,Tapete de Yoga,Esporte,2505.3,1,Boleto,Devolvido,Manaus,AM,Brasil,2505.3
TRX005455,2025-01-10,CLI00095,Tapete de Yoga,Esporte,798.75,1,Cartao De Debito,Devolvido,Recife,PE,Brasil,798.75
TRX001717,2025-07-18,CLI00149,Bola de Futebol,Esporte,1120.05,1,Pix,Devolvido,Brasília,DF,Brasil,1120.05
TRX005041,2025-03-15,CLI00813,Bicicleta Aro 29,Esporte,134.62,1,Pix,Cancelado,Brasília,DF,Brasil,134.62
TRX001705,2025-10-14,CLI00177,Camiseta Básica,Moda,2329.29,4,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,9317.16
TRX002140,2025-06-05,CLI00797,Vestido Casual,Moda,2312.25,1,Cartao De Credito,Devolvido,Manaus,AM,Brasil,2312.25
TRX003240,2025-09-29,CLI00996,Aspirador de Pó,Casa,129.93,4,Cartao De Debito,Devolvido,Brasília,DF,Brasil,519.72
TRX002384,2025-07-25,CLI00608,Jogo de Panelas,Casa,1376.2,4,Cartao De Credito,Em Processamento,Fortaleza,CE,Brasil,5504.8
TRX004312,2025-11-30,CLI00427,Liquidificador,Casa,1912.34,2,Pix,Concluido,Curitiba,PR,Brasil,3824.68
TRX001286,2025-12-12,CLI00017,Camiseta Básica,Moda,1638.84,5,Cartao De Credito,Concluido,Salvador,BA,Brasil,8194.2
TRX005203,2025-03-27,CLI01082,Smartphone X10,Eletrônicos,390.46,3,Cartao De Credito,Cancelado,Belo Horizonte,MG,Brasil,1171.38
TRX005463,2025-11-19,CLI00524,Halteres 5kg,Esporte,3232.81,1,Pix,Concluido,Belo Horizonte,MG,Brasil,3232.81
TRX003931,2025-04-21,CLI00394,Liquidificador,Casa,819.09,2,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,1638.18
TRX004623,2025-09-27,CLI01099,Luminária LED,Casa,438.14,3,Nao Informado,Devolvido,Manaus,AM,Brasil,1314.42
TRX001592,2025-05-11,CLI00770,Calça Jeans,Moda,1060.8,2,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,2121.6
TRX005415,2025-04-02,CLI01130,Liquidificador,Casa,2877.44,2,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,5754.88
TRX002163,2025-07-18,CLI00794,Bola de Futebol,Esporte,484.61,1,Pix,Em Processamento,Manaus,AM,Brasil,484.61
TRX002397,2025-03-19,CLI00784,Bicicleta Aro 29,Esporte,2562.57,3,Cartao De Debito,Em Processamento,Porto Alegre,RS,Brasil,7687.71
TRX000318,2025-05-18,CLI00040,Quadrinho Clássico,Livros,669.45,4,Cartao De Credito,Concluido,Manaus,AM,Brasil,2677.8
TRX005489,2025-04-18,CLI00490,"Smart TV 50""",Eletrônicos,870.62,4,Boleto,Cancelado,Porto Alegre,RS,Brasil,3482.48
TRX004037,2025-07-16,CLI00718,Biografia,Livros,2689.55,1,Pix,Devolvido,Rio De Janeiro,RJ,Brasil,2689.55
TRX000796,2025-02-09,CLI00482,Bicicleta Aro 29,Esporte,635.89,5,Cartao De Credito,Concluido,Curitiba,PR,Brasil,3179.45
TRX003021,2025-04-03,CLI00166,"Smart TV 50""",Eletrônicos,2015.94,1,Cartao De Debito,Em Processamento,Curitiba,PR,Brasil,2015.94
TRX001712,2025-02-23,CLI00477,Bicicleta Aro 29,Esporte,2340.42,2,Pix,Concluido,Porto Alegre,RS,Brasil,4680.84
TRX003388,2025-04-14,CLI00852,Notebook Prime,Eletrônicos,829.38,3,Boleto,Concluido,Rio De Janeiro,RJ,Brasil,2488.14
TRX000037,2025-11-30,CLI01105,Kit Cama,Casa,1654.02,1,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,1654.02
TRX004550,2025-11-25,CLI00334,Fone Bluetooth,Eletrônicos,2946.71,4,Cartao De Credito,Em Processamento,São Paulo,SP,Brasil,11786.84
TRX000914,2025-07-07,CLI00963,Caixa de Som,Eletrônicos,1341.64,3,Cartao De Debito,Em Processamento,São Paulo,SP,Brasil,4024.92
TRX003973,2025-09-08,CLI01106,Corda de Pular,Esporte,1999.74,2,Cartao De Debito,Em Processamento,Manaus,AM,Brasil,3999.48
TRX004134,2025-07-10,CLI00888,Kit Cama,Casa,912.37,4,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,3649.48
TRX000975,2025-05-17,CLI00932,Smartphone X10,Eletrônicos,3248.4,3,Pix,Em Processamento,Curitiba,PR,Brasil,9745.2
