ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TRX001793,2025-12-16,CLI00679,Romance Best-Seller,Livros,2063.58,5.0,Fortaleza/CE/Brasil,Cartao de Credito,Em Processamento
TRX003798,11-25-2025,CLI00748,Bicicleta Aro 29,Esporte,1752.76,5.0,Manaus/AM/Brasil,pix,Devolvido
TRX003369,02-25-2025,CLI00454,Camiseta Básica,Moda,"R$ 1.326,30",2.0,Manaus/AM/Brasil,PIX,Devolvido
TRX003368,14/10/2025,CLI00754,Romance Best-Seller,Livros,"R$ 2.537,64",1.0,São Paulo/SP/Brasil,cartao de credito,concluido
TRX003534,01-31-2025,CLI00255,Caixa de Som,Eletrônicos,417.29,5.0,Manaus/AM/Brasil,Cartao de Credito,concluido
TRX005360,16/01/2025,CLI00153,Vestido Casual,Moda,"R$ 2.914,74",,CURITIBA - PR,Cartao de Debito,Concluido
TRX003450,2025-12-24,CLI00623,Luminária LED,CASA,1459.92,5.0,Rio de Janeiro/RJ/Brasil,Cartao de Debito,concluido
TRX000604,20/06/2025,CLI01089,Caixa de Som,Eletrônicos,956.39,1.0,CURITIBA - PR,Cartao de Credito,Cancelado
TRX003057,2025-01-23,CLI00346,Luminária LED,Casa,"R$ 1.843,51",2.0,Fortaleza/CE/Brasil,PIX,Devolvido
TRX005313,06-05-2025,CLI00649,Fone Bluetooth,Eletrônicos,"R$ 128,04",4.0,Curitiba/PR/Brasil,cartao de credito,Em Processamento
TRX000127,07/10/2025,CLI00980,Vestido Casual,Moda,1147.80,5.0,Curitiba/PR/Brasil,cartao de credito,Cancelado
TRX003877,07-13-2025,CLI01098,Bola de Futebol,ESPORTE,"R$ 980,41",5.0,Salvador/BA/Brasil,cartao de credito,Concluido
TRX002936,2025-08-29,CLI00605,Aspirador de Pó,Casa,1327.43,4.0,Porto Alegre/RS/Brasil,cartao de credito,Em Processamento
TRX004452,2025-07-10,CLI00812,Vestido Casual,Moda,"R$ 2.665,61",1.0,RIO DE JANEIRO - RJ,Cartao de Debito,Concluido
TRX003532,2025-04-07,CLI00388,Luminária LED,Casa,"R$ 1.588,01",5.0,Recife/PE/Brasil,PIX,Cancelado
TRX002731,2025-10-20,CLI00044,Jogo de Panelas,Casa,604.49,3.0,Manaus/AM/Brasil,PIX,Em Processamento
TRX000828,05-26-2025,CLI00834,Tapete de Yoga,Esporte,892.34,1.0,Fortaleza/CE/Brasil,cartao de credito,concluido
TRX001640,19/07/2025,CLI00299,Jaqueta Corta-Vento,Moda,1047.41,5.0,Salvador/BA/Brasil,Cartao de Debito,Em Processamento
TRX000985,28/04/2025,CLI00523,Bicicleta Aro 29,Esporte,1845.51,1.0,Porto Alegre/RS/Brasil,pix,concluido
TRX003282,2025-07-31,CLI01164,Bola de Futebol,Esporte,"R$ 1.496,09",1.0,SALVADOR - BA,Cartao de Debito,Devolvido
TRX004214,05-14-2025,CLI00857,Notebook Prime,ELETRÔNICOS,"R$ 2.802,36",2.0,SALVADOR - BA,PIX,Em Processamento
TRX002189,04-10-2025,CLI00506,Luminária LED,Casa,270.28,2.0,Porto Alegre/RS/Brasil,Cartao de Credito,concluido
TRX005872,05/01/2025,,Livro Infantil,Livros,"R$ 2.706,63",1.0,PORTO ALEGRE - RS,pix,Concluido
TRX002444,12-03-2025,CLI00052,Jaqueta Corta-Vento,Moda,"R$ 2.587,89",4.0,SÃO PAULO - SP,Cartao de Debito,Concluido
TRX000363,20/06/2025,CLI00242,Camiseta Básica,Moda,1635.13,1.0,Rio de Janeiro/RJ/Brasil,Boleto,Concluido
TRX002350,03-05-2025,CLI00814,Kit Cama,Casa,"R$ 1.979,38",4.0,SÃO PAULO - SP,Cartao de Credito,concluido
TRX000346,2025-10-21,CLI00783,Jaqueta Corta-Vento,Moda,"R$ 320,97",2.0,Recife/PE/Brasil,Cartao de Debito,Devolvido
TRX000815,05-06-2025,CLI00410,Quadrinho Clássico,Livros,1660.51,2.0,Curitiba/PR/Brasil,Cartao de Credito,concluido
TRX004808,02-27-2025,CLI00892,Jaqueta Corta-Vento,Moda,3131.06,5.0,Salvador/BA/Brasil,cartao de credito,Cancelado
TRX003206,06-07-2025,CLI00524,Halteres 5kg,Esporte,"R$ 1.176,64",1.0,Belo Horizonte/MG/Brasil,Cartao de Credito,Concluido
TRX005076,2025-11-28,CLI00839,Jaqueta Corta-Vento,MODA,1515.09,5.0,Fortaleza/CE/Brasil,Cartao de Debito,Cancelado
TRX005861,17/03/2025,CLI00302,"Smart TV 50""",Eletrônicos,662.47,4.0,SALVADOR - BA,cartao de credito,Em Processamento
TRX003326,2025-03-23,CLI00180,Romance Best-Seller,Livros,"R$ 1.812,79",5.0,Rio de Janeiro/RJ/Brasil,pix,concluido
TRX004107,14/09/2025,CLI00936,Livro Técnico Python,Livros,2515.52,1.0,Curitiba/PR/Brasil,Cartao de Debito,Devolvido
TRX002117,11-03-2025,CLI00905,Quadrinho Clássico,Livros,"R$ 1.391,46",3.0,PORTO ALEGRE - RS,PIX,Devolvido
TRX001835,2025-07-11,CLI00338,Luminária LED,CASA,1846.50,2.0,BELO HORIZONTE - MG,Cartao de Credito,Devolvido
TRX000794,08-30-2025,CLI00327,Calça Jeans,Moda,32.23,3.0,BRASÍLIA - DF,Cartao de Debito,concluido
TRX004658,29/01/2025,CLI00143,Vestido Casual,Moda,"R$ 2.557,47",3.0,Porto Alegre/RS/Brasil,Boleto,concluido
TRX002675,07-27-2025,CLI00070,Smartphone X10,Eletrônicos,"R$ 1.938,71",3.0,Porto Alegre/RS/Brasil,cartao de credito,Em Processamento
TRX000095,06-22-2025,CLI00208,Calça Jeans,Moda,"R$ 1.045,84",1.0,BELO HORIZONTE - MG,Cartao de Debito,concluido
TRX004226,18/05/2025,CLI00113,Tapete de Yoga,Esporte,"R$ 1.662,62",2.0,Rio de Janeiro/RJ/Brasil,,Cancelado
TRX003757,2025-03-01,CLI00839,Livro Técnico Python,LIVROS,"R$ 2.037,47",3.0,SALVADOR - BA,Boleto,concluido
TRX002892,2025-12-05,CLI00115,Tênis Esportivo,Moda,2775.56,4.0,Rio de Janeiro/RJ/Brasil,cartao de credito,concluido
TRX002372,2025-10-29,CLI00899,Halteres 5kg,Esporte,"R$ 3.453,18",2.0,Porto Alegre/RS/Brasil,Cartao de Credito,Devolvido
TRX005063,06-28-2025,CLI00172,Aspirador de Pó,Casa,1072.29,4.0,BELO HORIZONTE - MG,cartao de credito,Concluido
TRX005416,2025-03-06,CLI00657,Livro Técnico Python,Livros,245.10,1.0,Brasília/DF/Brasil,Cartao de Credito,Em Processamento
TRX003229,11/07/2025,CLI00125,Livro Infantil,Livros,"R$ 2.537,72",1.0,Fortaleza/CE/Brasil,Cartao de Credito,Concluido
TRX005448,2025-12-26,CLI00523,Romance Best-Seller,Livros,1567.35,5.0,BRASÍLIA - DF,Cartao de Debito,Em Processamento
TRX002854,2025-05-12,CLI00834,Notebook Prime,Eletrônicos,3327.40,1.0,Salvador/BA/Brasil,pix,Cancelado
TRX002913,2025-09-28,CLI00415,"Smart TV 50""",Eletrônicos,"R$ 2.794,10",5.0,Manaus/AM/Brasil,Cartao de Credito,concluido
TRX001866,2025-03-07,CLI01072,Jogo de Panelas,Casa,"R$ 3.025,98",5.0,BELO HORIZONTE - MG,Cartao de Credito,Cancelado
TRX004613,14/07/2025,CLI00076,Smartphone X10,Eletrônicos,1837.25,3.0,SALVADOR - BA,Boleto,Concluido
TRX001858,26/05/2025,CLI00716,Corda de Pular,Esporte,448.83,3.0,CURITIBA - PR,Cartao de Credito,Concluido
TRX002646,08/06/2025,CLI00101,Smartphone X10,Eletrônicos,3322.93,5.0,Rio de Janeiro/RJ/Brasil,Boleto,Cancelado
TRX002244,17/10/2025,CLI00313,Calça Jeans,Moda,50.68,3.0,Manaus/AM/Brasil,Boleto,Em Processamento
TRX002337,16/05/2025,CLI00393,Romance Best-Seller,Livros,437.42,5.0,PORTO ALEGRE - RS,PIX,Concluido
TRX000951,2025-11-17,CLI00924,Aspirador de Pó,Casa,2264.44,3.0,Salvador/BA/Brasil,cartao de credito,concluido
TRX003069,2025-01-07,CLI00864,Jaqueta Corta-Vento,Moda,3058.25,3.0,Salvador/BA/Brasil,Boleto,Devolvido
TRX001121,2025-02-05,CLI00269,Vestido Casual,MODA,"R$ 3.355,24",1.0,Curitiba/PR/Brasil,Cartao de Credito,Concluido
TRX002598,01-21-2025,CLI00290,Tênis Esportivo,Moda,"R$ 541,82",2.0,Salvador/BA/Brasil,PIX,Concluido
TRX002205,28/12/2025,CLI00563,"Smart TV 50""",Eletrônicos,"R$ 743,48",,Curitiba/PR/Brasil,pix,Concluido
TRX000420,07-08-2025,CLI00252,Liquidificador,Casa,1762.55,4.0,Fortaleza/CE/Brasil,Boleto,Concluido
TRX000923,2025-08-20,CLI00946,Halteres 5kg,Esporte,1442.92,3.0,São Paulo/SP/Brasil,pix,Em Processamento
TRX001255,12/12/2025,CLI00547,Biografia,Livros,3430.78,3.0,São Paulo/SP/Brasil,Cartao de Debito,Em Processamento
TRX000478,04-19-2025,CLI00370,Fone Bluetooth,Eletrônicos,"R$ 3.040,58",2.0,Rio de Janeiro/RJ/Brasil,PIX,Devolvido
TRX002036,31/08/2025,CLI00353,Halteres 5kg,Esporte,56.66,1.0,São Paulo/SP/Brasil,PIX,Cancelado
TRX001203,02-14-2025,CLI00189,"Smart TV 50""",ELETRÔNICOS,1485.96,4.0,RECIFE - PE,pix,concluido
TRX002627,04/04/2025,,Biografia,Livros,"R$ 2.328,34",1.0,Rio de Janeiro/RJ/Brasil,PIX,Cancelado
TRX005886,2025-09-18,CLI00131,Bola de Futebol,Esporte,"R$ 1.015,09",,Recife/PE/Brasil,Boleto,Devolvido
TRX001971,11-16-2025,CLI00851,Smartphone X10,Eletrônicos,"R$ 1.493,10",3.0,Rio de Janeiro/RJ/Brasil,cartao de credito,Concluido
TRX003111,07-05-2025,CLI00497,Luminária LED,Casa,90.39,5.0,Rio de Janeiro/RJ/Brasil,Cartao de Debito,concluido
TRX004019,18/08/2025,CLI00592,"Smart TV 50""",Eletrônicos,"R$ 1.419,11",5.0,RIO DE JANEIRO - RJ,Boleto,Cancelado
TRX002152,03-21-2025,CLI00150,Jogo de Panelas,Casa,1680.83,2.0,São Paulo/SP/Brasil,PIX,Em Processamento
TRX003688,08-09-2025,CLI00199,Kit Cama,Casa,2847.48,2.0,BRASÍLIA - DF,Boleto,Em Processamento
TRX004917,2025-06-03,CLI00617,Liquidificador,Casa,1530.17,1.0,Manaus/AM/Brasil,Cartao de Debito,Em Processamento
TRX001998,2025-08-30,CLI00735,Tapete de Yoga,Esporte,84.25,2.0,São Paulo/SP/Brasil,,Cancelado
TRX004034,29/06/2025,CLI00373,Romance Best-Seller,Livros,2138.27,5.0,Belo Horizonte/MG/Brasil,PIX,Concluido
TRX003918,2025-08-04,CLI00128,Livro Técnico Python,Livros,1057.63,1.0,Recife/PE/Brasil,Cartao de Credito,Devolvido
TRX003055,10-03-2025,,"Smart TV 50""",Eletrônicos,"R$ 1.713,78",3.0,Porto Alegre/RS/Brasil,Cartao de Debito,Concluido
TRX001249,31/01/2025,CLI00807,Biografia,Livros,830.03,4.0,São Paulo/SP/Brasil,Boleto,Cancelado
TRX002193,2025-07-21,CLI00536,Kit Cama,Casa,"R$ 2.657,12",2.0,Manaus/AM/Brasil,,Cancelado
TRX002713,2025-07-08,CLI00477,Smartphone X10,Eletrônicos,2703.17,4.0,Salvador/BA/Brasil,pix,Cancelado
TRX000993,2025-08-10,CLI00208,Romance Best-Seller,Livros,"R$ 3.141,18",2.0,Curitiba/PR/Brasil,pix,Devolvido
TRX002191,2025-09-09,CLI01138,Caixa de Som,Eletrônicos,2713.89,2.0,SALVADOR - BA,Boleto,Concluido
TRX004671,22/08/2025,CLI00598,Tapete de Yoga,Esporte,506.05,5.0,Rio de Janeiro/RJ/Brasil,pix,concluido
TRX003763,04-30-2025,CLI00871,Fone Bluetooth,Eletrônicos,2617.61,2.0,Belo Horizonte/MG/Brasil,Cartao de Credito,concluido
TRX003598,29/06/2025,CLI00040,Kit Cama,Casa,"R$ 252,50",4.0,FORTALEZA - CE,Cartao de Credito,Em Processamento
TRX004712,25/11/2025,CLI00929,Romance Best-Seller,Livros,800.69,5.0,Rio de Janeiro/RJ/Brasil,Boleto,Concluido
TRX001319,07-24-2025,CLI01067,Livro Infantil,Livros,2914.20,2.0,FORTALEZA - CE,pix,Devolvido
TRX001864,2025-12-08,CLI00129,Kit Cama,Casa,1554.08,4.0,Manaus/AM/Brasil,Cartao de Credito,concluido
TRX002344,01-29-2025,CLI00274,Bola de Futebol,Esporte,2799.77,2.0,São Paulo/SP/Brasil,Boleto,Cancelado
TRX002450,13/12/2025,CLI00932,Quadrinho Clássico,Livros,"R$ 943,99",3.0,Brasília/DF/Brasil,PIX,Concluido
TRX002137,16/02/2025,CLI00405,Liquidificador,Casa,3104.69,5.0,Fortaleza/CE/Brasil,Boleto,Devolvido
TRX001066,08-27-2025,CLI01026,Notebook Prime,Eletrônicos,"R$ 856,43",3.0,Rio de Janeiro/RJ/Brasil,PIX,Cancelado
TRX003317,06-14-2025,CLI00198,Tênis Esportivo,Moda,1906.60,5.0,São Paulo/SP/Brasil,,Concluido
TRX004228,2025-01-06,CLI00700,Quadrinho Clássico,LIVROS,261.93,2.0,Brasília/DF/Brasil,pix,Devolvido
TRX002622,08-01-2025,CLI00140,Kit Cama,Casa,1845.81,4.0,FORTALEZA - CE,Boleto,Devolvido
TRX000078,2025-02-16,CLI00641,Biografia,LIVROS,"R$ 1.104,23",1.0,Recife/PE/Brasil,cartao de credito,Cancelado
TRX002899,06-27-2025,CLI00959,Livro Técnico Python,Livros,"R$ 2.143,54",3.0,Belo Horizonte/MG/Brasil,Cartao de Credito,Cancelado
TRX004821,2025-09-23,CLI01194,Aspirador de Pó,Casa,1575.24,5.0,Manaus/AM/Brasil,Cartao de Credito,concluido
TRX001315,01-14-2025,CLI00369,Livro Técnico Python,Livros,"R$ 2.329,32",3.0,Manaus/AM/Brasil,PIX,concluido
TRX005332,17/03/2025,CLI00790,Liquidificador,Casa,182.67,4.0,Manaus/AM/Brasil,pix,Em Processamento
TRX000873,26/04/2025,CLI00561,Romance Best-Seller,Livros,"R$ 555,22",5.0,CURITIBA - PR,Cartao de Debito,Concluido
TRX003851,04-21-2025,CLI00712,Liquidificador,Casa,323.45,4.0,RIO DE JANEIRO - RJ,cartao de credito,Devolvido
TRX005851,2025-06-24,CLI00658,Notebook Prime,Eletrônicos,"R$ 284,29",3.0,Recife/PE/Brasil,PIX,Em Processamento
TRX002966,2025-10-12,CLI01107,Halteres 5kg,Esporte,2223.46,5.0,Fortaleza/CE/Brasil,cartao de credito,Em Processamento
TRX003392,27/07/2025,CLI00560,Calça Jeans,MODA,863.07,3.0,Rio de Janeiro/RJ/Brasil,PIX,Em Processamento
TRX002561,19/02/2025,CLI00040,Aspirador de Pó,Casa,2584.76,3.0,BRASÍLIA - DF,Boleto,concluido
TRX005994,01/07/2025,CLI00976,Livro Técnico Python,Livros,2585.04,5.0,Salvador/BA/Brasil,cartao de credito,Devolvido
TRX002636,2025-07-25,CLI00079,Kit Cama,Casa,"R$ 792,03",3.0,Porto Alegre/RS/Brasil,Boleto,Em Processamento
TRX003531,01-22-2025,CLI00420,Kit Cama,Casa,2325.60,1.0,Fortaleza/CE/Brasil,cartao de credito,Devolvido
TRX000376,2025-07-16,CLI00821,Luminária LED,Casa,1871.62,3.0,Rio de Janeiro/RJ/Brasil,cartao de credito,Devolvido
TRX001909,2025-06-08,CLI00040,Corda de Pular,Esporte,2111.37,3.0,Rio de Janeiro/RJ/Brasil,pix,concluido
TRX004430,04/11/2025,CLI01009,Biografia,Livros,"R$ 1.286,82",5.0,Fortaleza/CE/Brasil,Cartao de Debito,Concluido
TRX005283,22/12/2025,CLI00927,Notebook Prime,ELETRÔNICOS,"R$ 2.739,27",5.0,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX005341,03/05/2025,,Notebook Prime,Eletrônicos,253.55,3.0,Recife/PE/Brasil,PIX,Cancelado
TRX004028,2025-09-15,CLI00143,Halteres 5kg,Esporte,3125.61,4.0,Brasília/DF/Brasil,PIX,Cancelado
TRX001605,2025-05-27,CLI00438,Tapete de Yoga,Esporte,2886.29,5.0,Fortaleza/CE/Brasil,Cartao de Credito,Em Processamento
TRX001119,29/10/2025,CLI00692,Quadrinho Clássico,Livros,496.69,2.0,Porto Alegre/RS/Brasil,Cartao de Debito,Cancelado
TRX003678,21/05/2025,CLI00203,Corda de Pular,Esporte,1782.85,4.0,Fortaleza/CE/Brasil,Cartao de Credito,Devolvido
TRX003491,11-21-2025,CLI01134,Livro Técnico Python,Livros,1507.26,4.0,RECIFE - PE,PIX,Em Processamento
TRX005951,27/12/2025,CLI01081,Bola de Futebol,ESPORTE,2239.33,1.0,Salvador/BA/Brasil,Boleto,concluido
TRX002959,04-05-2025,CLI00078,Bicicleta Aro 29,Esporte,"R$ 1.786,27",1.0,Porto Alegre/RS/Brasil,PIX,Concluido
TRX001995,2025-10-08,CLI00501,Aspirador de Pó,Casa,571.89,3.0,Salvador/BA/Brasil,Boleto,Cancelado
TRX003144,04/07/2025,CLI01195,Vestido Casual,Moda,"R$ 3.176,57",1.0,Recife/PE/Brasil,PIX,concluido
TRX005307,12-17-2025,CLI00180,Jogo de Panelas,Casa,1825.47,,RIO DE JANEIRO - RJ,Boleto,concluido
TRX002377,2025-08-14,CLI01098,Tapete de Yoga,Esporte,2566.98,4.0,Salvador/BA/Brasil,Boleto,Em Processamento
TRX001343,2025-04-03,CLI00894,Camiseta Básica,Moda,"R$ 2.145,32",3.0,SALVADOR - BA,pix,concluido
TRX000321,01-22-2025,CLI00427,Tênis Esportivo,Moda,2336.04,5.0,RIO DE JANEIRO - RJ,PIX,Cancelado
TRX001620,14/01/2025,CLI00587,Vestido Casual,Moda,"R$ 961,02",3.0,Curitiba/PR/Brasil,Cartao de Debito,Devolvido
TRX003714,05-02-2025,CLI00345,Calça Jeans,MODA,"R$ 1.400,52",1.0,Curitiba/PR/Brasil,Cartao de Credito,Cancelado
TRX002061,25/06/2025,CLI00455,"Smart TV 50""",Eletrônicos,808.03,5.0,Belo Horizonte/MG/Brasil,Cartao de Debito,concluido
TRX002220,2025-07-02,CLI00427,Liquidificador,CASA,2393.92,2.0,São Paulo/SP/Brasil,cartao de credito,Cancelado
TRX001674,17/06/2025,CLI00283,Liquidificador,Casa,"R$ 1.084,29",1.0,Rio de Janeiro/RJ/Brasil,Boleto,Concluido
TRX000261,12-08-2025,CLI00661,Aspirador de Pó,Casa,1905.58,5.0,Belo Horizonte/MG/Brasil,Boleto,Devolvido
TRX005395,2025-11-14,CLI00045,Quadrinho Clássico,Livros,1755.46,4.0,Rio de Janeiro/RJ/Brasil,Boleto,concluido
TRX002040,24/09/2025,CLI00182,Caixa de Som,Eletrônicos,"R$ 1.744,97",3.0,Salvador/BA/Brasil,Boleto,Devolvido
TRX004786,2025-06-17,CLI00553,Tênis Esportivo,Moda,1654.41,5.0,Brasília/DF/Brasil,Cartao de Credito,Devolvido
TRX000902,2025-07-25,CLI00615,Aspirador de Pó,Casa,"R$ 1.519,60",1.0,Salvador/BA/Brasil,Cartao de Debito,Em Processamento
TRX003745,02-11-2025,CLI00810,Bola de Futebol,Esporte,"R$ 2.751,29",3.0,Brasília/DF/Brasil,Cartao de Debito,Cancelado
TRX002027,02/10/2025,CLI00945,Livro Técnico Python,LIVROS,"R$ 631,44",3.0,Porto Alegre/RS/Brasil,Cartao de Debito,Devolvido
TRX004235,21/11/2025,CLI00783,Calça Jeans,Moda,2062.68,3.0,SALVADOR - BA,pix,Em Processamento
TRX001918,01/05/2025,CLI00041,Romance Best-Seller,Livros,"R$ 3.022,71",2.0,Salvador/BA/Brasil,cartao de credito,concluido
TRX001829,27/06/2025,CLI01145,Liquidificador,Casa,783.64,2.0,Recife/PE/Brasil,Boleto,Devolvido
TRX001574,20/02/2025,CLI00574,Fone Bluetooth,Eletrônicos,"R$ 2.511,76",4.0,Brasília/DF/Brasil,pix,Em Processamento
TRX004416,11/01/2025,CLI00799,Biografia,Livros,263.54,4.0,BELO HORIZONTE - MG,cartao de credito,Cancelado
TRX004750,2025-09-06,CLI00230,"Smart TV 50""",Eletrônicos,240.06,4.0,Salvador/BA/Brasil,PIX,Em Processamento
TRX005361,2025-11-06,CLI00562,Fone Bluetooth,Eletrônicos,1060.34,2.0,Salvador/BA/Brasil,cartao de credito,Em Processamento
TRX004655,03-19-2025,CLI00971,Biografia,Livros,2858.29,5.0,SALVADOR - BA,Cartao de Debito,Em Processamento
TRX004209,2025-07-12,CLI00713,"Smart TV 50""",Eletrônicos,260.93,2.0,Recife/PE/Brasil,pix,Concluido
TRX004628,2025-08-26,,Vestido Casual,Moda,2567.04,4.0,RIO DE JANEIRO - RJ,Cartao de Credito,Concluido
TRX000225,25/09/2025,CLI00566,"Smart TV 50""",Eletrônicos,"R$ 1.938,91",4.0,Brasília/DF/Brasil,Cartao de Credito,Devolvido
TRX000724,19/01/2025,CLI00166,Fone Bluetooth,Eletrônicos,2099.54,4.0,RIO DE JANEIRO - RJ,cartao de credito,Em Processamento
TRX005484,2025-04-20,CLI00971,Biografia,Livros,3242.52,1.0,Fortaleza/CE/Brasil,cartao de credito,Em Processamento
TRX001142,02-03-2025,CLI00397,Vestido Casual,Moda,"R$ 463,89",4.0,Porto Alegre/RS/Brasil,PIX,concluido
TRX002763,2025-08-30,CLI00469,Livro Técnico Python,Livros,"R$ 2.422,37",1.0,Rio de Janeiro/RJ/Brasil,cartao de credito,Em Processamento
TRX000847,2025-01-20,CLI00510,Fone Bluetooth,Eletrônicos,"R$ 505,46",,Salvador/BA/Brasil,Boleto,Cancelado
TRX004290,23/10/2025,CLI00590,Kit Cama,Casa,"R$ 3.027,78",5.0,Fortaleza/CE/Brasil,Cartao de Credito,Concluido
TRX005043,23/08/2025,CLI00046,Jogo de Panelas,Casa,"R$ 1.351,37",1.0,Rio de Janeiro/RJ/Brasil,PIX,concluido
TRX002552,11-21-2025,CLI00037,Tênis Esportivo,Moda,1474.65,3.0,SÃO PAULO - SP,Boleto,Em Processamento
TRX002929,04-26-2025,CLI00860,Notebook Prime,Eletrônicos,2216.71,5.0,Salvador/BA/Brasil,Boleto,Cancelado
TRX000118,06-13-2025,CLI00852,Kit Cama,Casa,"R$ 565,91",1.0,Rio de Janeiro/RJ/Brasil,Boleto,Em Processamento
TRX000646,2025-05-20,CLI00529,"Smart TV 50""",Eletrônicos,1946.23,4.0,Recife/PE/Brasil,Cartao de Debito,concluido
TRX000004,09/07/2025,CLI00477,Smartphone X10,Eletrônicos,"R$ 3.448,50",3.0,Curitiba/PR/Brasil,pix,Concluido
TRX004171,2025-07-04,CLI00596,Kit Cama,Casa,"R$ 2.539,22",4.0,Rio de Janeiro/RJ/Brasil,Boleto,Cancelado
TRX000468,10/03/2025,CLI00267,Bicicleta Aro 29,Esporte,884.87,2.0,Rio de Janeiro/RJ/Brasil,PIX,Cancelado
TRX000006,05-07-2025,CLI00645,Jogo de Panelas,Casa,"R$ 3.069,14",5.0,CURITIBA - PR,Cartao de Debito,Devolvido
TRX000920,05-04-2025,CLI00845,Calça Jeans,MODA,1049.07,5.0,Recife/PE/Brasil,pix,Cancelado
TRX002596,30/03/2025,CLI01199,Livro Infantil,Livros,"R$ 278,31",3.0,FORTALEZA - CE,PIX,Cancelado
TRX004325,2025-12-25,CLI00583,Livro Técnico Python,Livros,3497.34,2.0,BRASÍLIA - DF,Cartao de Credito,Concluido
TRX001064,2025-01-22,CLI00799,Romance Best-Seller,Livros,"R$ 3.309,90",3.0,Recife/PE/Brasil,PIX,Cancelado
TRX002591,2025-12-26,CLI00234,Fone Bluetooth,Eletrônicos,982.84,2.0,Curitiba/PR/Brasil,Boleto,Em Processamento
TRX000243,2025-09-16,,Kit Cama,Casa,589.62,2.0,SALVADOR - BA,cartao de credito,Concluido
TRX005314,2025-07-04,,Bola de Futebol,Esporte,"R$ 2.274,50",2.0,PORTO ALEGRE - RS,Boleto,concluido
TRX001161,2025-02-27,CLI01171,Caixa de Som,Eletrônicos,1302.28,2.0,RIO DE JANEIRO - RJ,Boleto,Devolvido
TRX002871,2025-04-25,CLI01113,Aspirador de Pó,Casa,"R$ 1.570,47",3.0,Fortaleza/CE/Brasil,Cartao de Credito,Em Processamento
TRX003736,2025-03-08,CLI00354,Quadrinho Clássico,Livros,3428.52,,Recife/PE/Brasil,cartao de credito,Em Processamento
TRX002398,2025-06-15,CLI00723,Calça Jeans,Moda,"R$ 3.449,16",2.0,Manaus/AM/Brasil,cartao de credito,Cancelado
TRX003518,09-30-2025,CLI00587,Camiseta Básica,Moda,1723.30,1.0,Salvador/BA/Brasil,Cartao de Credito,concluido
TRX003422,04/04/2025,CLI00237,Caixa de Som,Eletrônicos,"R$ 1.999,21",3.0,Fortaleza/CE/Brasil,Cartao de Debito,Em Processamento
TRX002564,09-16-2025,CLI00021,Romance Best-Seller,Livros,2991.57,3.0,Fortaleza/CE/Brasil,PIX,Em Processamento
TRX001606,2025-05-05,CLI00766,Caixa de Som,Eletrônicos,2448.80,1.0,Curitiba/PR/Brasil,Cartao de Debito,Cancelado
TRX005898,2025-12-19,CLI00842,Corda de Pular,Esporte,"R$ 1.802,65",4.0,Belo Horizonte/MG/Brasil,Cartao de Debito,Concluido
TRX002325,14/09/2025,CLI00976,Corda de Pular,Esporte,982.91,1.0,Belo Horizonte/MG/Brasil,Cartao de Credito,Concluido
TRX002710,2025-07-16,CLI00428,Smartphone X10,Eletrônicos,"R$ 3.461,61",,MANAUS - AM,pix,Em Processamento
TRX005367,13/10/2025,CLI00985,Livro Técnico Python,Livros,"R$ 2.929,13",5.0,PORTO ALEGRE - RS,PIX,Cancelado
TRX001313,2025-11-06,CLI01162,Quadrinho Clássico,LIVROS,"R$ 3.193,49",2.0,BELO HORIZONTE - MG,pix,concluido
TRX003449,27/05/2025,CLI00022,Livro Infantil,Livros,"R$ 15,27",2.0,PORTO ALEGRE - RS,Boleto,Devolvido
TRX003813,2025-02-12,CLI01012,Caixa de Som,Eletrônicos,"R$ 3.010,54",5.0,FORTALEZA - CE,cartao de credito,Devolvido
TRX005688,2025-12-17,CLI00961,Tênis Esportivo,Moda,1307.59,5.0,MANAUS - AM,Cartao de Debito,Concluido
TRX002363,2025-03-09,CLI00503,Caixa de Som,Eletrônicos,1224.89,3.0,Manaus/AM/Brasil,PIX,Devolvido
TRX001976,2025-12-08,CLI00948,Luminária LED,Casa,1457.19,,Manaus/AM/Brasil,cartao de credito,concluido
TRX003515,11-26-2025,CLI00165,Biografia,Livros,217.92,4.0,SALVADOR - BA,cartao de credito,concluido
TRX001762,07-25-2025,CLI00042,Jaqueta Corta-Vento,MODA,1822.30,1.0,Fortaleza/CE/Brasil,Cartao de Debito,Cancelado
TRX002740,07-10-2025,CLI00151,Camiseta Básica,MODA,376.29,3.0,Curitiba/PR/Brasil,Cartao de Credito,Em Processamento
TRX005696,2025-05-16,,Jogo de Panelas,Casa,2503.39,1.0,CURITIBA - PR,PIX,concluido
TRX002473,09-03-2025,CLI00106,Bola de Futebol,Esporte,2778.99,4.0,Recife/PE/Brasil,PIX,Devolvido
TRX004008,05-14-2025,CLI00452,Livro Infantil,Livros,514.90,2.0,Rio de Janeiro/RJ/Brasil,PIX,Cancelado
TRX004719,08-26-2025,CLI00408,Biografia,Livros,777.40,5.0,Fortaleza/CE/Brasil,Cartao de Debito,concluido
